movie_tv_goal_4-21###6617	1	DST: <state> null <endofstate> <history> USER: Bonjour, pouvez-vous me recommander des séries télé japonaises fascinantes ? <endofhistory>	( tv ) production_country_or_area equal_to " Japon "	production_country_or_area	Japon
movie_tv_goal_4-21###6617	3	DST: <state> ( tv ) decade equal_to " années 2010 " , production_country_or_area equal_to " Japon " <endofstate> <history> AGENT_ACTS_PREV: ( tv ) request decade AGENT_ACTS: ( tv ) request type USER: Je préfère les séries télévisées à suspense, avez-vous quelque chose pour moi ? <endofhistory>	( tv ) decade equal_to " années 2010 " , production_country_or_area equal_to " Japon " , type equal_to " polar "	type	polar
movie_tv_goal_4-21###6617	4	DA: <knowledge> ( tv ) available_options " 1 " , decade " années 2010 " , director " Nobuhiro Doi " , douban_score " 9,1 " , episode_length " 45 minutes " , episodes " 10 épisodes " , name_list " Matsu Takako/Mitsushima Hikari/Takahashi Issey " , premiere_time " 2017-01-17 au Japon " , production_country_or_area " Japon " , star " Matsu Takako " , title " Quartet " , type " polar " <endofknowledge> <state> ( tv ) decade equal_to " années 2010 " , production_country_or_area equal_to " Japon " , type equal_to " polar " <endofstate> <history> AGENT_ACTS_PREV: ( tv ) request type AGENT_ACTS: ( tv ) recommend title equal_to " Quartet " USER: Quand est-ce qu'il est sorti ? <endofhistory>	( tv ) inform premiere_time equal_to " 17 janvier 2017 "	premiere_time	17 janvier 2017
movie_tv_goal_4-21###6617	7	DST: <state> ( tv ) decade equal_to " années 2010 " , production_country_or_area equal_to " Japon " , type equal_to " polar " <endofstate> <history> AGENT_ACTS_PREV: ( tv ) inform Douban_score equal_to " 9,1 " AGENT_ACTS: ( tv ) inform director equal_to " Nobuhiro Doi " USER: Merci, pourriez-vous me recommander un film indien ? <endofhistory>	( movie ) production_country_or_area equal_to " Inde " ( tv ) decade equal_to " années 2010 " , production_country_or_area equal_to " Japon " , type equal_to " polar "	production_country_or_area	Inde
movie_tv_goal_4-21###6617	11	DST: <state> ( movie ) production_country_or_area equal_to " Inde " , ( tv ) decade equal_to " années 2010 " , production_country_or_area equal_to " Japon " , type equal_to " polar " <endofstate> <history> AGENT_ACTS_PREV: ( movie ) inform Douban_score equal_to " 8,0 " AGENT_ACTS: ( movie ) inform film_length equal_to " 172 minutes " USER: Ok, merci pour votre patience, au revoir, <endofhistory>	( movie ) production_country_or_area equal_to " Indien " ( tv ) decade equal_to " années 2010 " , production_country_or_area equal_to " Japon " , type equal_to " polar "	production_country_or_area	Indien
attraction_restaurant_goal_2-18###5165	1	DST: <state> null <endofstate> <history> USER: Bonjour, mes amis viennent me rendre visite. Y a-t-il des sites touristiques près du district de Gusu qui ne sont pas trop chers ? <endofhistory>	( attraction ) area equal_to " District de Gusu " , consumption equal_to " modérée "	area	District de Gusu
attraction_restaurant_goal_2-18###5165	1	DST: <state> null <endofstate> <history> USER: Bonjour, mes amis viennent me rendre visite. Y a-t-il des sites touristiques près du district de Gusu qui ne sont pas trop chers ? <endofhistory>	( attraction ) area equal_to " District de Gusu " , consumption equal_to " modérée "	consumption	modérée
attraction_restaurant_goal_2-18###5165	1	DA: <knowledge> ( attraction ) address " n° 178 de la rue Dongbei, dans le district de Gusu, à Suzhou " , area " District de Gusu " , available_options " 8 " , consumption " modérée " , features " un site du patrimoine mondial de l'UNESCO et l'un des quatre jardins célèbres de Chine. " , metro_station " false " , name " Jardin du modeste administrateur " , opening_hours " 7 h 30 à 17 h 30 " , phone_number " 0512-962015 " , score " 4,5 " , the_most_suitable_people " adaptés aux familles " , ticket_price " 90 yuans " , type " jardins de style Suzhou " <endofknowledge> <state> ( attraction ) area equal_to " District de Gusu " , consumption equal_to " modérée " <endofstate> <history> USER: Bonjour, mes amis viennent me rendre visite. Y a-t-il des sites touristiques près du district de Gusu qui ne sont pas trop chers ? <endofhistory>	( attraction ) recommend name equal_to " Le jardin de l'humble administrateur "	name	Le jardin de l'humble administrateur
attraction_restaurant_goal_2-18###5165	2	DA: <knowledge> ( attraction ) Message = No item available. <endofknowledge> <state> ( attraction ) consumption equal_to " modérée " , name equal_to " Le jardin de l'humble administrateur " <endofstate> <history> AGENT_ACTS: ( attraction ) recommend name equal_to " Le jardin de l'humble administrateur " USER: Bien, où est-il ? <endofhistory>	( attraction ) inform address equal_to " No. 178, Dongbei Street, Gusu District, Suzhou City. "	address	No. 178, Dongbei Street, Gusu District, Suzhou City.
attraction_restaurant_goal_2-18###5165	3	DA: <knowledge> ( attraction ) Message = No item available. <endofknowledge> <state> ( attraction ) consumption equal_to " modérée " , name equal_to " Le jardin de l'humble administrateur " <endofstate> <history> AGENT_ACTS_PREV: ( attraction ) recommend name equal_to " Le jardin de l'humble administrateur " AGENT_ACTS: ( attraction ) inform address equal_to " No. 178, Dongbei Street, Gusu District, Suzhou City. " USER: Qu'en est-il de son évaluation en ligne ? <endofhistory>	( attraction ) inform score equal_to " 4,5 "	score	4,5
